,id,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs
2933,553753,Calgary,Savanna,51.134146320143,-113.950795239503,/ab/calgary/rentals/townhouse/4-bedrooms/savanna/pet-friendly/553753,Townhouse,2250,4,1570,2.5,2.0,2.0
2934,558105,Calgary,Savanna,51.1348254,-113.9640129,/ab/calgary/rentals/basement/2-bedrooms/savanna/non-smoking/558105,Basement,1450,2,,1,0.0,0.0
2935,555143,Calgary,Savanna,51.1358822,-113.9654269,/ab/calgary/rentals/townhouse/1-bedroom/savanna/non-smoking/555143,Townhouse,1750,1,450,1,0.0,0.0
2936,536369,Calgary,Savanna,51.1386475,-113.960874,/ab/calgary/rentals/shared/4-bedrooms/savanna/furnished/536369,Room For Rent,750,4,1400,1,0.0,0.0
2937,542756,Calgary,Savanna,51.1349138,-113.9570126,/ab/calgary/rentals/townhouse/4-bedrooms/savanna/pet-friendly/542756,Townhouse,2300,4,1600,2.5,2.0,2.0
2938,550572,Calgary,Savanna,51.1377236,-113.9542537,/ab/calgary/rentals/basement/2-bedrooms/savanna/furnished/550572,Basement,1600,2,,1,0.0,0.0
2939,516511,Calgary,Savanna,51.134173,-113.9613723,/ab/calgary/rentals/shared/1-bedroom/savanna/furnished/516511,Room For Rent,1150,1,1000,1,0.0,0.0
2940,482556,Calgary,Savanna,51.135906077468,-113.965496347885,/ab/calgary/rentals/condo/1-bedroom/savanna/non-smoking/482556,Condo Unit,1400,1,501,1,0.0,0.0
2941,555859,Calgary,Savanna,51.1347136,-113.9599419,/ab/calgary/rentals/basement/2-bedrooms/savanna/non-smoking/555859,Basement,1500,2,510 SQ.FT,1,0.0,0.0
2942,509184,Calgary,Savanna,51.1358822,-113.9654269,/ab/calgary/rentals/apartment/1-bedroom/savanna/furnished/509184,Apartment,1450,1,501,1,0.0,0.0
2943,559098,Calgary,Savanna,51.1354016,-113.9539031,/ab/calgary/rentals/townhouse/1-bedroom/savanna/furnished/559098,Townhouse,2000,1+den,616,1,0.0,0.0
2944,525986,Calgary,Savanna,51.1358919,-113.9545673,/ab/calgary/rentals/main-floor/4-bedrooms/savanna/non-smoking/525986,Main Floor,2550,4,1705,3,0.0,0.0
2945,545133,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/condo/1-bedroom/scarboro/pet-friendly/545133,Condo Unit,2049,1,615,1,2.0,0.0
2946,557871,Calgary,Scarboro,51.03821700813,-114.100522434082,/ab/calgary/rentals/condo/1-bedroom/scarboro/pet-friendly/557871,Condo Unit,1999,1,579,1,2.0,2.0
2947,556218,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/condo/1-bedroom/scarboro/pet-friendly/556218,Condo Unit,1999,1,579,1,2.0,0.0
2948,556215,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/condo/1-bedroom/scarboro/pet-friendly/556215,Condo Unit,1925,1,579,1,2.0,0.0
2949,554341,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/condo/1-bedroom/scarboro/furnished/554341,Condo Unit,3000,1,700,1,0.0,0.0
2950,545130,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/condo/2-bedrooms/scarboro/pet-friendly/545130,Condo Unit,3074,2,880,2.5,2.0,0.0
2951,514240,Calgary,Scarboro,51.0376793,-114.0713566,/ab/calgary/rentals/condo/1-bedroom/scarboro/pet-friendly/514240,Condo Unit,1975,1,580,1,2.0,2.0
2952,556201,Calgary,Scarboro,51.0380396,-114.1004833,/ab/calgary/rentals/townhouse/3-bedrooms/scarboro/pet-friendly/556201,Townhouse,3645,3,1443.00,2.5,2.0,0.0
2953,554942,Calgary,Scenic Acres,51.120571891079,-114.207287748658,/ab/calgary/rentals/house/4-bedrooms/scenic-acres/pet-friendly/554942,House,2800,4,1680,3.5,2.0,2.0
2954,558896,Calgary,Scenic Acres,51.1193724,-114.2045395,/ab/calgary/rentals/house/3-bedrooms/scenic-acres/pet-friendly/558896,House,2900,3,,2.5,2.0,2.0
2955,551637,Calgary,Scenic Acres,51.1076971,-114.213764,/ab/calgary/rentals/house/5-bedrooms/scenic-acres/pet-friendly/551637,House,3800,5+den,"3,233",3,2.0,2.0
2956,554287,Calgary,Scenic Acres,51.1158936,-114.2085389,/ab/calgary/rentals/basement/2-bedrooms/scenic-acres/non-smoking/554287,Basement,1500,2,1230,1,0.0,0.0
2957,513194,Calgary,Seton,50.8759502,-113.9466701,/ab/calgary/rentals/townhouse/2-bedrooms/seton/pet-friendly/513194,Townhouse,2150,2,1317,1,2.0,2.0
2958,483933,Calgary,Seton,50.88121,-113.94732,/ab/calgary/rentals/apartment/1-bedroom/seton/non-smoking/483933,Apartment,2000,1,660,1,0.0,0.0
2959,559161,Calgary,Seton,50.8679864,-113.9424315,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/559161,Basement,1500,2,700,1,0.0,0.0
2960,516832,Calgary,Seton,50.8705687,-113.9568465,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/516832,Condo Unit,2100,2,753,2,0.0,0.0
2961,558179,Calgary,Seton,50.8636779,-113.9466317,/ab/calgary/rentals/basement/2-bedrooms/seton/pet-friendly/558179,Basement,1700,2,,1,2.0,2.0
2962,483182,Calgary,Seton,50.8794975,-113.9476318,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/483182,Condo Unit,1750,2,700,1,2.0,0.0
2963,559992,Calgary,Seton,50.8644459,-113.9452855,/ab/calgary/rentals/basement/1-bedroom/seton/short-term/559992,Basement,1350,1,650,1,0.0,0.0
2964,518141,Calgary,Seton,50.869349,-113.9494937,/ab/calgary/rentals/loft/1-bedroom/seton/furnished/518141,Loft,1700,1,500,1,0.0,0.0
2965,558176,Calgary,Seton,50.8636779,-113.9466317,/ab/calgary/rentals/main-floor/3-bedrooms/seton/pet-friendly/558176,Main Floor,2350,3,,2.5,2.0,2.0
2966,439129,Calgary,Seton,50.880432872647,-113.946356727124,/ab/calgary/rentals/shared/3-bedrooms/seton/furnished/439129,Room For Rent,845,3,1487,2.5,0.0,0.0
2967,467384,Calgary,Seton,50.8686407,-113.9498226,/ab/calgary/rentals/basement/1-bedroom/seton/pet-friendly/467384,Basement,1700,1,950,1,0.0,2.0
2968,559631,Calgary,Seton,50.8660063,-113.9457353,/ab/calgary/rentals/duplex/3-bedrooms/seton/non-smoking/559631,Duplex,2500,3+den,1629,2.5,0.0,0.0
2969,553537,Calgary,Seton,50.8675146,-113.9544765,/ab/calgary/rentals/condo/2-bedrooms/seton/furnished/553537,Condo Unit,1980,2,,1,0.0,0.0
2970,552535,Calgary,Seton,50.866921,-113.9603119,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/552535,Basement,1325,1,650,1,0.0,0.0
2971,548718,Calgary,Seton,50.8683473,-113.953912,/ab/calgary/rentals/condo/1-bedroom/seton/pet-friendly/548718,Condo Unit,1800,1,514,1,2.0,2.0
2972,548452,Calgary,Seton,50.8654871,-113.9452674,/ab/calgary/rentals/main-floor/3-bedrooms/seton/non-smoking/548452,Main Floor,2350,3+den,1600,3,0.0,0.0
2973,548477,Calgary,Seton,50.8654871,-113.9452674,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/548477,Basement,1300,1,650,1,0.0,0.0
2974,548448,Calgary,Seton,50.8654871,-113.9452674,/ab/calgary/rentals/main-floor/3-bedrooms/seton/non-smoking/548448,Main Floor,2350,3+den,1600,2.5,0.0,0.0
2975,551302,Calgary,Seton,50.867914095368,-113.953773761238,/ab/calgary/rentals/condo/3-bedrooms/seton/pet-friendly/551302,Condo Unit,2250,3,1700,2.5,2.0,0.0
2976,548458,Calgary,Seton,50.8654871,-113.9452674,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/548458,Basement,1300,1,650,1,0.0,0.0
2977,454810,Calgary,Seton,50.876708566858,-113.95035437879,/ab/calgary/rentals/townhouse/2-bedrooms/seton/non-smoking/454810,Townhouse,2150,2,1177,2.5,0.0,0.0
2978,557902,Calgary,Seton,50.8696238,-113.9462495,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/557902,Basement,1550,1,700,1,0.0,0.0
2979,362320,Calgary,Seton,50.8684507,-113.9587862,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/362320,Basement,1375,1,900,1,0.0,0.0
2980,509868,Calgary,Seton,50.8653936,-113.9491066,/ab/calgary/rentals/basement/2-bedrooms/seton/pet-friendly/509868,Basement,1800,2,700,1,2.0,2.0
2981,558066,Calgary,Seton,50.8695928,-113.9463465,/ab/calgary/rentals/house/3-bedrooms/seton/non-smoking/558066,House,2300,3+den,1826,2.5,0.0,0.0
2982,559480,Calgary,Seton,50.8695928,-113.9463465,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/559480,Basement,1300,2,700,1,0.0,0.0
2983,554450,Calgary,Seton,50.8657802,-113.9557947,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/554450,Basement,1500,1,590,1,0.0,0.0
2984,523264,Calgary,Seton,50.87703097753,-113.942172571442,/ab/calgary/rentals/shared/1-bedroom/seton/furnished/523264,Room For Rent,850,1,1300,1.5,0.0,0.0
2985,551203,Calgary,Seton,50.8661311,-113.9562216,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/551203,Basement,1595,2,,1,0.0,0.0
2986,559430,Calgary,Seton,50.8669438,-113.9447561,/ab/calgary/rentals/basement/2-bedrooms/seton/pet-friendly/559430,Basement,1600,2,700,1,2.0,2.0
2987,388449,Calgary,Seton,50.866861,-113.9562571,/ab/calgary/rentals/main-floor/3-bedrooms/seton/non-smoking/388449,Main Floor,2495,3+den,1820,2.5,0.0,0.0
2988,535919,Calgary,Seton,50.8779612,-113.9523663,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/535919,Basement,1450,1,,1,0.0,0.0
2989,557602,Calgary,Seton,50.8696768,-113.9490845,/ab/calgary/rentals/duplex/3-bedrooms/seton/non-smoking/557602,Duplex,2195,3,,2.5,0.0,0.0
2990,558864,Calgary,Seton,50.8666845,-113.9445568,/ab/calgary/rentals/house/4-bedrooms/seton/pet-friendly/558864,House,3000,4,1952,3.5,2.0,2.0
2991,553888,Calgary,Seton,50.8643175,-113.9479771,/ab/calgary/rentals/loft/2-bedrooms/seton/non-smoking/553888,Loft,2000,2,780,1,0.0,0.0
2992,548556,Calgary,Seton,50.8746871,-113.9510574,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/548556,Apartment,2000,2,810,2,2.0,2.0
2993,559226,Calgary,Seton,50.865585298979,-113.94534977561,/ab/calgary/rentals/house/4-bedrooms/seton/non-smoking/559226,House,2500,4+den,,3.5,0.0,0.0
2994,530808,Calgary,Seton,50.8705687,-113.9568465,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/530808,Condo Unit,2350,2,905,2,0.0,0.0
2995,556211,Calgary,Seton,50.8667107,-113.9544457,/ab/calgary/rentals/main-floor/3-bedrooms/seton/non-smoking/556211,Main Floor,2450,3+den,1821,2.5,0.0,0.0
2996,389627,Calgary,Seton,50.8789357,-113.9491656,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/389627,Apartment,1850,1,540,1,2.0,2.0
2997,443681,Calgary,Seton,50.8692763,-113.947798,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/443681,Basement,1500,1,617,1,0.0,0.0
2998,559082,Calgary,Seton,50.869293,-113.9589322,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/559082,Basement,1350,1,750,1,0.0,0.0
2999,558346,Calgary,Seton,50.87839,-113.9543102,/ab/calgary/rentals/townhouse/2-bedrooms/seton/non-smoking/558346,Townhouse,2350,2+den,1358,2.5,0.0,0.0
3000,558260,Calgary,Seton,50.8640213,-113.9466158,/ab/calgary/rentals/house/4-bedrooms/seton/pet-friendly/558260,House,2450,4,,3,2.0,2.0
3001,558262,Calgary,Seton,50.8640213,-113.9466158,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/558262,Basement,1450,2,,1,0.0,0.0
3002,553442,Calgary,Seton,50.8666265,-113.9527954,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/553442,Condo Unit,2000,2,837,2,0.0,0.0
3003,558898,Calgary,Seton,50.8654744,-113.9494617,/ab/calgary/rentals/house/3-bedrooms/seton/non-smoking/558898,House,3450,3,,3.5,0.0,0.0
3004,524251,Calgary,Seton,50.866334356111,-113.955152043408,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/524251,Basement,1500,2,700,1,0.0,0.0
3005,557889,Calgary,Seton,50.8722446,-113.9503144,/ab/calgary/rentals/duplex/3-bedrooms/seton/pet-friendly/557889,Duplex,2595,3,1650,2.5,2.0,2.0
3006,558429,Calgary,Seton,50.8771396,-113.9455861,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/558429,Townhouse,2550,3,1484,2.5,0.0,0.0
3007,385429,Calgary,Seton,50.876937179081,-113.948764523279,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/385429,Condo Unit,1775,2,694,1,0.0,0.0
3008,355214,Calgary,Seton,50.869962741574,-113.95933053924,/ab/calgary/rentals/main-floor/3-bedrooms/seton/pet-friendly/355214,Main Floor,2395,3,1567,2.5,2.0,2.0
3009,558696,Calgary,Seton,50.8642718,-113.94654,/ab/calgary/rentals/house/4-bedrooms/seton/non-smoking/558696,House,2700,4,,3,0.0,0.0
3010,557669,Calgary,Seton,50.867427,-113.9445234,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/557669,Basement,1600,2,608,1,0.0,0.0
3011,551313,Calgary,Seton,50.864793124337,-113.945422050757,/ab/calgary/rentals/duplex/3-bedrooms/seton/pet-friendly/551313,Duplex,2350,3,1664,2.5,2.0,2.0
3012,343762,Calgary,Seton,50.8788991,-113.949082,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/343762,Condo Unit,1900,2,761,1,2.0,2.0
3013,558365,Calgary,Seton,50.8722446,-113.9503144,/ab/calgary/rentals/main-floor/3-bedrooms/seton/non-smoking/558365,Main Floor,2500,3+den,1635,2.5,0.0,0.0
3014,558291,Calgary,Seton,50.8722446,-113.9503144,/ab/calgary/rentals/duplex/3-bedrooms/seton/non-smoking/558291,Duplex,2500,3+den,1638,2.5,0.0,0.0
3015,558357,Calgary,Seton,50.8722446,-113.9503144,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/558357,Basement,1500,1,620,1,0.0,0.0
3016,557929,Calgary,Seton,50.8760781,-113.9487943,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/557929,Townhouse,2600,3,1200,2.5,0.0,0.0
3017,390487,Calgary,Seton,50.8659033,-113.9554131,/ab/calgary/rentals/house/4-bedrooms/seton/pet-friendly/390487,House,2400,4,1802,3,0.0,2.0
3018,541531,Calgary,Seton,50.8680792,-113.954401,/ab/calgary/rentals/townhouse/1-bedroom/seton/furnished/541531,Townhouse,1300,1,1745,1,0.0,0.0
3019,548727,Calgary,Seton,50.870880150853,-113.956234956345,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/548727,Condo Unit,2100,2,about 810,2,0.0,0.0
3020,556640,Calgary,Seton,50.8704864,-113.9568514,/ab/calgary/rentals/house/2-bedrooms/seton/non-smoking/556640,House,2300,2,,2,0.0,0.0
3021,552244,Calgary,Seton,50.8704864,-113.9568514,/ab/calgary/rentals/house/2-bedrooms/seton/non-smoking/552244,House,2250,2,,2,0.0,0.0
3022,557705,Calgary,Seton,50.8653306,-113.9502655,/ab/calgary/rentals/townhouse/2-bedrooms/seton/pet-friendly/557705,Townhouse,2500,2,1038,2.5,2.0,2.0
3023,557562,Calgary,Seton,50.8675146,-113.9544765,/ab/calgary/rentals/condo/2-bedrooms/seton/furnished/557562,Condo Unit,1850,2,650,1,0.0,0.0
3024,337017,Calgary,Seton,50.8788991,-113.949082,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/337017,Condo Unit,2200,2,900,2,0.0,0.0
3025,554023,Calgary,Seton,50.8679864,-113.9424315,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/554023,Basement,1550,2,878,1,0.0,0.0
3026,544103,Calgary,Seton,50.8793083,-113.9484017,/ab/calgary/rentals/condo/2-bedrooms/seton/furnished/544103,Condo Unit,2550,2,,2,0.0,0.0
3027,556491,Calgary,Seton,50.8637284,-113.9463989,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/556491,Basement,1400,1,,1,0.0,0.0
3028,557333,Calgary,Seton,50.8704864,-113.9568514,/ab/calgary/rentals/house/2-bedrooms/seton/non-smoking/557333,House,2500,2,,2,0.0,0.0
3029,530875,Calgary,Seton,50.864623328758,-113.947757247607,/ab/calgary/rentals/house/3-bedrooms/seton/pet-friendly/530875,House,2500,3+den,1802,2.5,2.0,2.0
3030,543758,Calgary,Seton,50.8689384,-113.9555064,/ab/calgary/rentals/condo/1-bedroom/seton/furnished/543758,Condo Unit,1800,1,510,1,0.0,0.0
3031,514277,Calgary,Seton,50.8691077,-113.9590607,/ab/calgary/rentals/basement/2-bedrooms/seton/furnished/514277,Basement,1600,2,850,1,0.0,0.0
3032,556922,Calgary,Seton,50.8675532,-113.9435186,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/556922,Basement,1650,2,608,1,0.0,0.0
3033,556660,Calgary,Seton,50.8643638,-113.9466164,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/556660,Basement,1500,1,,1,0.0,0.0
3034,546653,Calgary,Seton,50.8666737,-113.9528383,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/546653,Condo Unit,2250,2,1000,2,0.0,0.0
3035,554202,Calgary,Seton,50.8675146,-113.9544765,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/554202,Basement,1380,1,510,1,0.0,0.0
3036,549648,Calgary,Seton,50.867919,-113.9601668,/ab/calgary/rentals/main-floor/4-bedrooms/seton/furnished/549648,Main Floor,2950,4+den,2113,2.5,0.0,0.0
3037,553843,Calgary,Seton,50.8702472,-113.9442048,/ab/calgary/rentals/basement/2-bedrooms/seton/non-smoking/553843,Basement,1600,2,,1,0.0,0.0
3038,553835,Calgary,Seton,50.8702472,-113.9442048,/ab/calgary/rentals/main-floor/4-bedrooms/seton/non-smoking/553835,Main Floor,2400,4+den,,3,0.0,0.0
3039,499674,Calgary,Seton,50.8759502,-113.9466701,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/499674,Townhouse,2400,3,1444,2.5,0.0,0.0
3040,555095,Calgary,Seton,50.8675146,-113.9544765,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/555095,Townhouse,2350,3,1400,3,0.0,0.0
3041,377056,Calgary,Seton,50.876298541143,-113.9511486,/ab/calgary/rentals/condo/1-bedroom/seton/furnished/377056,Condo Unit,1750,1,635,1,0.0,0.0
3042,490963,Calgary,Seton,50.8688458,-113.9570637,/ab/calgary/rentals/house/4-bedrooms/seton/pet-friendly/490963,House,4450,4,2500,3.5,2.0,2.0
3043,553998,Calgary,Seton,50.8768009,-113.9420307,/ab/calgary/rentals/townhouse/2-bedrooms/seton/non-smoking/553998,Townhouse,2300,2,1030,2.5,0.0,0.0
3044,446540,Calgary,Seton,50.868155249252,-113.951458469312,/ab/calgary/rentals/shared/1-bedroom/seton/furnished/446540,Room For Rent,1100,1,,1,0.0,0.0
3045,150976,Calgary,Seton,50.8844634,-113.9493004,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/150976,Apartment,1649,1,679,1,2.0,2.0
3046,558831,Calgary,Seton,50.8792832,-113.9485172,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/558831,Condo Unit,1900,2,780,1,0.0,0.0
3047,553576,Calgary,Seton,50.864911626001,-113.945298669142,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/553576,Basement,1300,1,650,1,0.0,0.0
3048,553569,Calgary,Seton,50.864792429899,-113.94553203143,/ab/calgary/rentals/duplex/3-bedrooms/seton/non-smoking/553569,Duplex,2500,3,1650,2.5,0.0,0.0
3049,535052,Calgary,Seton,50.8671138,-113.9584786,/ab/calgary/rentals/basement/1-bedroom/seton/short-term/535052,Basement,1300,1,604,1,0.0,0.0
3050,497376,Calgary,Seton,50.875682490153,-113.949978387836,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/497376,Townhouse,2500,3,1173,2.5,0.0,0.0
3051,558888,Calgary,Seton,50.8702308,-113.947294,/ab/calgary/rentals/duplex/3-bedrooms/seton/pet-friendly/558888,Duplex,2500,3,1600,2.5,0.0,2.0
3052,558938,Calgary,Seton,50.8702308,-113.947294,/ab/calgary/rentals/basement/1-bedroom/seton/pet-friendly/558938,Basement,1500,1,600,1,0.0,2.0
3053,560088,Calgary,Seton,50.864546,-113.9463638,/ab/calgary/rentals/basement/2-bedrooms/seton/pet-friendly/560088,Basement,1475,2,,1,2.0,2.0
3054,518369,Calgary,Seton,50.864535,-113.9466168,/ab/calgary/rentals/house/3-bedrooms/seton/non-smoking/518369,House,2500,3+den,1850,2.5,0.0,0.0
3055,559559,Calgary,Seton,51.1057751,-114.2637673,/ab/calgary/rentals/condo/1-bedroom/seton/pet-friendly/559559,Condo Unit,1799,1,528,1,2.0,2.0
3056,536675,Calgary,Seton,50.8705687,-113.9568465,/ab/calgary/rentals/condo/1-bedroom/seton/pet-friendly/536675,Condo Unit,1650,1,544,1,2.0,2.0
3057,559050,Calgary,Seton,50.8758686,-113.951018,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/559050,Condo Unit,1900,2,,1,2.0,2.0
3058,559104,Calgary,Seton,50.8666265,-113.9527954,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/559104,Condo Unit,2450,2,1159,2,2.0,2.0
3059,557598,Calgary,Seton,50.871815,-113.9241578,/ab/calgary/rentals/basement/2-bedrooms/seton/pet-friendly/557598,Basement,1800,2,605,1,2.0,2.0
3060,559624,Calgary,Seton,50.8657802,-113.9557947,/ab/calgary/rentals/house/4-bedrooms/seton/non-smoking/559624,House,3700,4,1989,2.5,0.0,0.0
3061,559243,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/559243,Condo Unit,1895,2,725,2,2.0,2.0
3062,536431,Calgary,Seton,50.8705687,-113.9568465,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/536431,Condo Unit,2000,2,630,1,0.0,0.0
3063,472707,Calgary,Seton,50.8693646,-113.9500908,/ab/calgary/rentals/house/4-bedrooms/seton/non-smoking/472707,House,2200,4+den,1802,3,0.0,0.0
3064,558990,Calgary,Seton,50.8758927,-113.9466561,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/558990,Townhouse,2500,3,1317,2.5,0.0,0.0
3065,469047,Calgary,Seton,50.8769937,-113.946822,/ab/calgary/rentals/townhouse/2-bedrooms/seton/non-smoking/469047,Townhouse,1950,2,616,1,0.0,0.0
3066,472826,Calgary,Seton,50.868319406923,-113.948564366132,/ab/calgary/rentals/basement/2-bedrooms/seton/short-term/472826,Basement,1595,2,,1,0.0,0.0
3067,537836,Calgary,Seton,50.865972,-113.9540871,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/537836,Condo Unit,2500,2,1159,2,2.0,2.0
3068,555934,Calgary,Seton,50.8686384,-113.9470011,/ab/calgary/rentals/basement/1-bedroom/seton/non-smoking/555934,Basement,1450,1,650,1,0.0,0.0
3069,558142,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/558142,Condo Unit,2150,2+den,842,2,0.0,0.0
3070,500517,Calgary,Seton,50.8788991,-113.949082,/ab/calgary/rentals/shared/1-bedroom/seton/furnished/500517,Room For Rent,1100,1,,1,0.0,0.0
3071,530871,Calgary,Seton,50.8679819,-113.9493022,/ab/calgary/rentals/basement/2-bedrooms/seton/furnished/530871,Basement,1850,2,638,1,0.0,0.0
3072,555631,Calgary,Seton,50.8679864,-113.9424315,/ab/calgary/rentals/townhouse/3-bedrooms/seton/non-smoking/555631,Townhouse,2385,3+den,1900,2.5,0.0,0.0
3073,485637,Calgary,Seton,50.8830529,-113.9451975,/ab/calgary/rentals/apartment/1-bedroom/seton/non-smoking/485637,Apartment,,1,635,1,0.0,0.0
3074,553512,Calgary,Seton,50.8788991,-113.949082,/ab/calgary/rentals/apartment/2-bedrooms/seton/non-smoking/553512,Apartment,,2,900,2,0.0,0.0
3075,92542,Calgary,Shaganappi,51.0385376,-114.1255218,/ab/calgary/rentals/house/2-bedrooms/shaganappi/pet-friendly/92542,House,2090,2+den,"872 above, 698 below",1,2.0,2.0
3076,515543,Calgary,Shaganappi,51.041274227067,-114.125482017791,/ab/calgary/rentals/apartment/1-bedroom/shaganappi/pet-friendly/515543,Apartment,2150,1+den,724,1,2.0,2.0
3077,552046,Calgary,Shaganappi,51.04352,-114.1187067,/ab/calgary/rentals/townhouse/3-bedrooms/shaganappi/non-smoking/552046,Townhouse,3995,3,,2.5,0.0,0.0
3078,555674,Calgary,Shaganappi,51.0385638,-114.1261972,/ab/calgary/rentals/duplex/3-bedrooms/shaganappi/pet-friendly/555674,Duplex,4000,3,1800 plus,3.5,2.0,2.0
3079,507119,Calgary,Shaganappi,51.03804,-114.12934,/ab/calgary/rentals/apartment/1-bedroom/shaganappi/pet-friendly/507119,Apartment,1650,studio,1091,1,2.0,2.0
3080,517819,Calgary,Shaganappi,51.0380206,-114.124176,/ab/calgary/rentals/condo/2-bedrooms/shaganappi/pet-friendly/517819,Condo Unit,2300,2,850,2,2.0,2.0
